batch_id,bytes_offset
27858,107076734
27859,107080440
27860,107084023
27861,107087509
27862,107091677
27863,107094814
27864,107098153
27865,107101594
27866,107105058
27867,107108615
27868,107111799
27869,107115270
27870,107118739
27871,107122912
27872,107127162
27873,107130296
27874,107133469
27875,107136925
27876,107141435
27877,107145107
27878,107149500
27879,107152671
27880,107156202
27881,107159784
27882,107163594
27883,107166892
27884,107172472
27885,107176969
27886,107181237
27887,107185414
27888,107189453
27889,107193911
27890,107198224
27891,107202111
27892,107206939
27893,107210555
27894,107214347
27895,107218532
27896,107222654
27897,107226246
27898,107230261
27899,107234746
27900,107239024
27901,107242690
27902,107246211
27903,107250877
27904,107254826
27905,107258511
27906,107262023
27907,107266654
27908,107271688
27909,107275766
27910,107280025
27911,107284640
27912,107289513
27913,107294182
27914,107298392
27915,107302660
27916,107306904
27917,107310828
27918,107315120
27919,107319193
27920,107323153
27921,107326602
27922,107330231
27923,107334033
27924,107338520
27925,107342876
27926,107346696
27927,107350753
27928,107354215
27929,107358577
27930,107362669
27931,107366355
27932,107369992
27933,107374859
27934,107379050
27935,107382997
27936,107386561
27937,107390675
27938,107394939
27939,107398939
27940,107403123
27941,107407126
27942,107410428
27943,107414040
27944,107417984
27945,107422000
27946,107427171
27947,107432007
27948,107437061
27949,107440488
27950,107443790
27951,107447926
27952,107451083
27953,107455392
27954,107460285
27955,107466001
27956,107471245
27957,107476440
27958,107480300
27959,107484069
27960,107487980
27961,107493031
27962,107497539
27963,107501803
27964,107505488
27965,107509724
27966,107513776
27967,107517704
27968,107521795
27969,107525643
27970,107529049
27971,107532895
27972,107536610
27973,107540966
27974,107545301
27975,107549250
27976,107552611
27977,107556289
27978,107560156
27979,107563885
27980,107567818
27981,107571672
27982,107575571
27983,107579688
27984,107583849
27985,107587734
27986,107592637
27987,107596695
27988,107600814
27989,107604485
27990,107608350
27991,107611934
27992,107616501
27993,107620352
27994,107623764
27995,107627384
27996,107631109
27997,107634821
27998,107638750
27999,107642374
28000,107645789
28001,107649644
28002,107653573
28003,107657367
28004,107661100
28005,107665482
28006,107669421
28007,107673362
28008,107678529
28009,107682733
28010,107686444
28011,107690343
28012,107694048
28013,107697380
28014,107700808
28015,107704389
28016,107707750
28017,107710970
28018,107714206
28019,107718225
28020,107722298
28021,107726336
28022,107730336
28023,107734450
28024,107737839
28025,107741467
28026,107745213
28027,107749454
28028,107753133
28029,107757602
28030,107762091
28031,107765999
28032,107769599
28033,107772614
28034,107775422
28035,107778027
28036,107780965
28037,107783833
28038,107786546
28039,107789819
28040,107793118
28041,107796239
28042,107799610
28043,107803325
28044,107807060
28045,107810661
28046,107814209
28047,107818845
28048,107823152
28049,107826603
28050,107830215
28051,107833837
28052,107837181
28053,107840865
28054,107844464
28055,107848073
28056,107851889
28057,107855437
28058,107859437
28059,107863534
28060,107867960
28061,107871850
28062,107875390
28063,107878687
28064,107882640
28065,107886767
28066,107890845
28067,107894960
28068,107899103
28069,107903276
28070,107907396
28071,107911418
28072,107915407
28073,107919446
28074,107923352
28075,107927744
28076,107931961
28077,107935587
28078,107939290
28079,107942470
28080,107946666
28081,107951170
28082,107955403
28083,107960316
28084,107964977
28085,107969251
28086,107973517
28087,107978102
28088,107982838
28089,107987314
28090,107991903
28091,107996364
28092,108001017
28093,108005646
28094,108010165
28095,108014693
28096,108019748
28097,108024120
28098,108028627
28099,108033318
28100,108037387
28101,108041502
28102,108046272
28103,108050753
28104,108055242
28105,108059744
28106,108064029
28107,108068528
28108,108072972
28109,108077308
28110,108081900
28111,108086287
28112,108090659
28113,108095145
28114,108099979
28115,108104708
28116,108109336
28117,108113655
28118,108118190
28119,108123105
28120,108127692
28121,108132266
28122,108137372
28123,108141371
28124,108144973
28125,108148810
28126,108152436
28127,108155806
28128,108159194
28129,108162905
28130,108167766
28131,108171889
28132,108176466
28133,108182918
28134,108189202
28135,108194213
28136,108198183
28137,108202129
28138,108206301
28139,108210801
28140,108215654
28141,108220613
28142,108225108
28143,108229453
28144,108233782
28145,108238165
28146,108242481
28147,108246715
28148,108251013
28149,108255201
28150,108259559
28151,108264204
28152,108268950
28153,108273655
28154,108277613
28155,108281803
28156,108285978
28157,108290204
28158,108294508
28159,108298932
28160,108303173
28161,108307401
28162,108311424
28163,108315703
28164,108319663
28165,108323899
28166,108327951
28167,108332223
28168,108336424
28169,108340512
28170,108344251
28171,108348631
28172,108353589
28173,108357996
28174,108362443
28175,108366346
28176,108370772
28177,108374783
28178,108379571
28179,108384650
28180,108389766
28181,108394511
28182,108399572
28183,108403752
28184,108408086
28185,108412407
28186,108416482
28187,108420439
28188,108424654
28189,108428924
28190,108433473
28191,108437831
28192,108441994
28193,108446119
28194,108450553
28195,108454947
28196,108459169
28197,108463356
28198,108467359
28199,108471362
28200,108475552
28201,108479629
28202,108483887
28203,108488179
28204,108492309
28205,108496420
28206,108500384
28207,108504653
28208,108508940
28209,108513285
28210,108518003
28211,108522366
28212,108526679
28213,108530881
28214,108534824
28215,108538801
28216,108542754
28217,108547046
28218,108551293
28219,108555259
28220,108559606
28221,108564162
28222,108568403
28223,108572740
28224,108577075
28225,108581311
28226,108585621
28227,108589599
28228,108593995
28229,108598511
28230,108603117
28231,108607443
28232,108611830
28233,108616318
28234,108620641
28235,108625394
28236,108630600
28237,108634916
28238,108639112
28239,108643469
28240,108648035
28241,108652309
28242,108656497
28243,108660556
28244,108665181
28245,108669815
28246,108674294
28247,108679286
28248,108684225
28249,108689328
28250,108694105
28251,108698423
28252,108702724
28253,108707066
28254,108711734
28255,108716014
28256,108720084
28257,108724382
28258,108728607
28259,108733218
28260,108737965
28261,108742733
28262,108747010
28263,108751371
28264,108755556
28265,108759964
28266,108764634
28267,108768907
28268,108772937
28269,108776822
28270,108780987
28271,108785086
28272,108789098
28273,108793138
28274,108797431
28275,108801669
28276,108805964
28277,108810245
28278,108814351
28279,108818674
28280,108822808
28281,108827184
28282,108831520
28283,108835944
28284,108840349
28285,108845440
28286,108849901
28287,108854083
28288,108858602
28289,108863091
28290,108866900
28291,108870879
28292,108875330
28293,108879312
28294,108883501
28295,108887929
28296,108892349
28297,108896287
28298,108900335
28299,108904354
28300,108908634
28301,108912883
28302,108917068
28303,108921132
28304,108925739
28305,108930020
28306,108934452
28307,108938946
28308,108943571
28309,108947676
28310,108952060
28311,108956585
28312,108961330
28313,108965960
28314,108970305
28315,108974580
28316,108978814
28317,108982975
28318,108987193
28319,108991666
28320,108996337
28321,109001023
28322,109005589
28323,109009916
28324,109014045
28325,109018297
28326,109022385
28327,109026479
28328,109031029
28329,109035348
28330,109039668
28331,109043769
28332,109048110
28333,109052353
28334,109056376
28335,109060336
28336,109064758
28337,109069250
28338,109073344
28339,109077647
28340,109082080
28341,109086438
28342,109090742
28343,109095031
28344,109099154
28345,109103538
28346,109107631
28347,109111716
28348,109115729
28349,109120185
28350,109124248
28351,109127911
28352,109132464
28353,109136750
28354,109140793
28355,109144968
28356,109149833
28357,109154845
28358,109159733
28359,109163948
28360,109168419
28361,109172538
28362,109176709
28363,109180948
28364,109185329
28365,109189786
28366,109194156
28367,109198582
28368,109202942
28369,109208188
28370,109213241
28371,109217690
28372,109222113
28373,109226302
28374,109230369
28375,109234575
28376,109238623
28377,109242470
28378,109246463
28379,109250844
28380,109255347
28381,109259957
28382,109264255
28383,109268412
28384,109272478
28385,109276978
28386,109281670
28387,109285785
28388,109290024
28389,109294017
28390,109298452
28391,109302682
28392,109307269
28393,109311464
28394,109315811
28395,109320422
28396,109324509
28397,109328758
28398,109332970
28399,109337742
28400,109341530
28401,109346345
28402,109350787
28403,109354891
28404,109358723
28405,109363014
28406,109368067
28407,109373240
28408,109377827
28409,109382062
28410,109386668
28411,109391643
28412,109396952
28413,109401170
28414,109405264
28415,109409588
28416,109413607
28417,109417528
28418,109421264
28419,109425385
28420,109428981
28421,109433230
28422,109437722
28423,109443056
28424,109447519
28425,109451401
28426,109455211
28427,109459094
28428,109462945
28429,109466948
28430,109470926
28431,109475153
28432,109479351
28433,109483693
28434,109487431
28435,109491844
28436,109495646
28437,109499454
28438,109503518
28439,109507463
28440,109512011
28441,109516277
28442,109520672
28443,109525213
28444,109529502
28445,109533504
28446,109537768
28447,109542167
28448,109546106
28449,109550239
28450,109554810
28451,109560906
28452,109566049
28453,109570631
28454,109575200
28455,109579945
28456,109584030
28457,109588091
28458,109592584
28459,109597565
28460,109602544
28461,109607484
28462,109612551
28463,109616606
28464,109620508
28465,109624814
28466,109629233
28467,109633504
28468,109637808
28469,109641912
28470,109646304
28471,109650326
28472,109654251
28473,109658059
28474,109662052
28475,109666315
28476,109670916
28477,109675068
28478,109679564
28479,109683457
28480,109688098
28481,109692721
28482,109697080
28483,109701334
28484,109705544
28485,109709384
28486,109713408
28487,109717631
28488,109721693
28489,109725825
28490,109730053
28491,109734069
28492,109738130
28493,109742672
28494,109746864
28495,109751243
28496,109755521
28497,109760154
28498,109764819
28499,109768705
28500,109772961
28501,109776913
28502,109780904
28503,109785111
28504,109789437
28505,109793798
28506,109798818
28507,109803336
28508,109807081
28509,109810919
28510,109815167
28511,109819482
28512,109823854
28513,109828104
28514,109832124
28515,109836468
28516,109841192
28517,109845208
28518,109849289
28519,109853590
28520,109858120
28521,109862399
28522,109866499
28523,109870903
28524,109875246
28525,109879264
28526,109883186
28527,109887089
28528,109891463
28529,109896334
28530,109900540
28531,109904528
28532,109908481
28533,109912910
28534,109916827
28535,109921536
28536,109925245
28537,109929563
28538,109933846
28539,109937890
28540,109942353
28541,109946891
28542,109951072
28543,109955337
28544,109959947
28545,109964838
28546,109968949
28547,109972837
28548,109977682
28549,109982000
28550,109986092
28551,109990253
28552,109994564
28553,109998629
28554,110002814
28555,110007207
28556,110011545
28557,110016013
28558,110020169
28559,110024700
28560,110029004
28561,110033589
28562,110038348
28563,110043132
28564,110047614
28565,110052154
28566,110056664
28567,110060937
28568,110064992
28569,110069134
28570,110073212
28571,110077303
28572,110081667
28573,110086160
28574,110090141
28575,110094531
28576,110099096
28577,110103177
28578,110107549
28579,110111962
28580,110116630
28581,110121220
28582,110125977
28583,110130744
28584,110135409
28585,110140243
28586,110144769
28587,110149031
28588,110153023
28589,110157649
28590,110161335
28591,110165748
28592,110170191
28593,110174349
28594,110178338
28595,110182564
28596,110187570
28597,110192322
28598,110196374
28599,110200334
28600,110204723
28601,110209113
28602,110213775
28603,110218187
28604,110222596
28605,110227552
28606,110232088
28607,110236244
28608,110240349
28609,110244512
28610,110249164
28611,110254223
28612,110258686
28613,110263380
28614,110267986
28615,110272344
28616,110277559
28617,110281859
28618,110286436
28619,110290637
28620,110294862
28621,110298971
28622,110303242
28623,110307823
28624,110312152
28625,110316341
28626,110320477
28627,110324488
28628,110328508
28629,110332366
28630,110336550
28631,110340547
28632,110344570
28633,110348513
28634,110352649
28635,110356886
28636,110361082
28637,110365368
28638,110369867
28639,110374353
28640,110378733
28641,110383437
28642,110388231
28643,110393268
28644,110398716
28645,110403145
28646,110407483
28647,110411983
28648,110416491
28649,110420501
28650,110424833
28651,110428971
28652,110433109
28653,110437380
28654,110441693
28655,110445826
28656,110450138
28657,110454759
28658,110459653
28659,110464251
28660,110468496
28661,110472583
28662,110476849
28663,110480918
28664,110485204
28665,110489561
28666,110493725
28667,110497629
28668,110502105
28669,110506583
28670,110510831
28671,110515393
28672,110520042
28673,110524320
28674,110528503
28675,110533017
28676,110537248
28677,110541294
28678,110545397
28679,110549714
28680,110554335
28681,110558610
28682,110562918
28683,110567394
28684,110572150
28685,110576939
28686,110581377
28687,110585988
28688,110590001
28689,110594116
28690,110598507
28691,110602852
28692,110607204
28693,110611541
28694,110615765
28695,110620486
28696,110625058
28697,110629187
28698,110633517
28699,110637686
28700,110641729
28701,110645990
28702,110649949
28703,110654131
28704,110658358
28705,110662630
28706,110667386
28707,110671808
28708,110676527
28709,110680836
28710,110685152
28711,110688998
28712,110692986
28713,110697204
28714,110701463
28715,110706179
28716,110710977
28717,110715381
28718,110719539
28719,110724473
28720,110729722
28721,110733689
28722,110737903
28723,110741891
28724,110746550
28725,110751603
28726,110756597
28727,110761446
28728,110766204
28729,110770875
28730,110775210
28731,110779216
28732,110783776
28733,110787698
28734,110791813
28735,110796178
28736,110800613
28737,110805613
28738,110810017
28739,110814667
28740,110818944
28741,110823236
28742,110827114
28743,110831601
28744,110836145
28745,110840519
28746,110844809
28747,110848898
28748,110853408
28749,110857593
28750,110861906
28751,110866286
28752,110870584
28753,110874838
28754,110879379
28755,110883877
28756,110888218
28757,110892417
28758,110896754
28759,110900730
28760,110904992
28761,110909064
28762,110914344
28763,110918775
28764,110923052
28765,110928011
28766,110933501
28767,110938597
28768,110943465
28769,110948662
28770,110952972
28771,110957246
28772,110961764
28773,110965532
28774,110969373
28775,110973449
28776,110978149
28777,110982303
28778,110986554
28779,110990877
28780,110994640
28781,110998116
28782,111001333
28783,111005179
28784,111008855
28785,111012775
28786,111016441
28787,111021368
28788,111026058
28789,111029699
28790,111033127
28791,111037745
28792,111042425
28793,111047562
28794,111052046
28795,111057540
28796,111062080
28797,111066039
28798,111069908
28799,111073831
28800,111078539
28801,111083354
28802,111087580
28803,111091505
28804,111095315
28805,111099212
28806,111102866
28807,111107297
28808,111111339
28809,111115258
28810,111119682
28811,111124330
28812,111129043
28813,111133569
28814,111138219
28815,111143032
28816,111147483
28817,111151910
28818,111156220
28819,111160531
28820,111164848
28821,111168765
28822,111173125
28823,111177128
28824,111181604
28825,111186278
28826,111190886
28827,111195078
28828,111199888
28829,111204695
28830,111209267
28831,111213759
28832,111218130
28833,111222301
28834,111226635
28835,111231177
28836,111235674
28837,111240213
28838,111244386
28839,111247419
28840,111250592
28841,111254425
28842,111258411
28843,111262354
28844,111266370
28845,111270388
28846,111274216
28847,111277993
28848,111281892
28849,111285212
28850,111288962
28851,111292974
28852,111297325
28853,111301269
28854,111305435
28855,111309768
28856,111314937
28857,111319819
28858,111325411
28859,111330550
28860,111336088
28861,111340977
28862,111345836
28863,111350306
28864,111353710
28865,111357623
28866,111361794
28867,111365980
28868,111370344
28869,111374603
28870,111379051
28871,111383740
28872,111388031
28873,111392487
28874,111396777
28875,111400588
28876,111404784
28877,111408999
28878,111413363
28879,111417388
28880,111422132
28881,111426993
28882,111432349
28883,111437375
28884,111441541
28885,111445047
28886,111448557
28887,111452165
28888,111455771
28889,111459980
28890,111464296
28891,111468244
28892,111472415
28893,111475916
28894,111479153
28895,111482714
28896,111485593
28897,111489199
28898,111492791
28899,111495931
28900,111499366
28901,111502750
28902,111506355
28903,111509654
28904,111513500
28905,111516828
28906,111520278
28907,111523816
28908,111527692
28909,111531868
28910,111535439
28911,111539098
28912,111543010
28913,111546764
28914,111550608
28915,111553788
28916,111557287
28917,111561415
28918,111565739
28919,111570153
28920,111574681
28921,111578471
28922,111582079
28923,111586268
28924,111590591
28925,111594118
28926,111597749
28927,111601887
28928,111606078
28929,111610040
28930,111613131
28931,111616508
28932,111620304
28933,111624112
28934,111627848
28935,111631441
28936,111634632
28937,111637932
28938,111641497
28939,111645141
28940,111648431
28941,111651427
28942,111654817
28943,111658419
28944,111662150
28945,111665714
28946,111669318
28947,111672780
28948,111676286
28949,111679926
28950,111683804
28951,111687209
28952,111691097
28953,111694525
28954,111698285
28955,111702233
28956,111706696
28957,111710748
28958,111714567
28959,111718383
28960,111722494
28961,111726798
28962,111730029
28963,111733563
28964,111736858
28965,111740064
28966,111743713
28967,111747863
28968,111751274
28969,111754694
28970,111758073
28971,111761500
28972,111764866
28973,111768224
28974,111771718
28975,111775588
28976,111779306
28977,111782773
28978,111786299
28979,111789877
28980,111793434
28981,111796558
28982,111800648
28983,111804017
28984,111807729
28985,111811059
28986,111814583
28987,111818163
28988,111821860
28989,111825423
28990,111829182
28991,111832680
28992,111836304
28993,111840075
28994,111843809
28995,111847517
28996,111850901
28997,111854131
28998,111857481
28999,111860948
29000,111865451
29001,111869118
29002,111873710
29003,111878135
29004,111882060
29005,111886342
29006,111890824
29007,111895091
29008,111899251
29009,111903904
29010,111908323
29011,111912686
29012,111916450
29013,111919708
29014,111923335
29015,111927067
29016,111930433
29017,111934130
29018,111937908
29019,111941248
29020,111944821
29021,111948224
29022,111951696
29023,111955063
29024,111959121
29025,111962741
29026,111966654
29027,111970138
29028,111973672
29029,111977081
29030,111980302
29031,111983848
29032,111987012
29033,111990008
29034,111993518
29035,111996633
29036,111999521
29037,112002467
29038,112005702
29039,112008401
29040,112011238
29041,112014347
29042,112017106
29043,112019914
29044,112022962
29045,112026039
29046,112028849
29047,112031555
29048,112035301
29049,112037993
29050,112040916
29051,112043669
29052,112046495
29053,112049764
29054,112052602
29055,112055600
29056,112058386
29057,112061119
29058,112064513
29059,112067434
29060,112070369
29061,112073607
29062,112077398
29063,112080943
29064,112084483
29065,112088140
29066,112091664
29067,112095237
29068,112098696
29069,112102053
29070,112105260
29071,112109013
29072,112112733
29073,112116261
29074,112119819
29075,112124028
29076,112128854
29077,112133025
29078,112137256
29079,112141492
29080,112145890
29081,112149977
29082,112153524
29083,112157373
29084,112160887
29085,112164550
29086,112168835
29087,112172770
29088,112176872
29089,112181597
29090,112185784
29091,112190173
29092,112194729
29093,112199065
29094,112202982
29095,112207256
29096,112212207
29097,112217370
29098,112222486
29099,112227226
29100,112231043
29101,112234884
29102,112238489
29103,112241855
29104,112245053
29105,112248304
29106,112252587
29107,112256079
29108,112259603
29109,112263102
29110,112266782
29111,112270010
29112,112273242
29113,112276771
29114,112280960
29115,112284796
29116,112289782
29117,112293795
29118,112297975
29119,112302277
29120,112306388
29121,112310557
29122,112314815
29123,112319562
29124,112323614
29125,112327069
29126,112330663
29127,112334189
29128,112337533
29129,112341376
29130,112345026
29131,112348981
29132,112352494
29133,112355716
29134,112359443
29135,112363347
29136,112366993
29137,112370881
29138,112374463
29139,112378172
29140,112381644
29141,112385354
29142,112388602
29143,112392035
29144,112395334
29145,112398575
29146,112401899
29147,112405228
29148,112408776
29149,112412380
29150,112415636
29151,112419245
29152,112423262
29153,112426699
29154,112430137
29155,112433624
29156,112436895
29157,112440178
29158,112443542
29159,112446819
29160,112450345
29161,112453836
29162,112457426
29163,112461103
29164,112464696
29165,112467865
29166,112471120
29167,112474706
29168,112478285
29169,112481976
29170,112485447
29171,112488717
29172,112492141
29173,112495759
29174,112499259
29175,112502964
29176,112506585
29177,112510312
29178,112514088
29179,112517810
29180,112521126
29181,112524719
29182,112528376
29183,112532726
29184,112537023
29185,112541318
29186,112545415
29187,112549926
29188,112553499
29189,112557086
29190,112561059
29191,112564863
29192,112568691
29193,112572697
29194,112576646
29195,112580418
29196,112584017
29197,112587891
29198,112591630
29199,112595423
29200,112599283
29201,112603084
29202,112606892
29203,112610648
29204,112614490
29205,112618498
29206,112622313
29207,112626059
29208,112629807
29209,112633684
29210,112637362
29211,112640612
29212,112644746
29213,112648313
29214,112651644
29215,112654963
29216,112658620
29217,112662504
29218,112666748
29219,112670824
29220,112675374
29221,112678815
29222,112682646
29223,112686757
29224,112690627
29225,112694455
29226,112698356
29227,112702134
29228,112706155
29229,112709445
29230,112712953
29231,112716740
29232,112720201
29233,112723744
29234,112727703
29235,112731844
29236,112736253
29237,112740684
29238,112745063
29239,112749003
29240,112752632
29241,112756411
29242,112760237
29243,112763437
29244,112766673
29245,112770495
29246,112774069
29247,112778255
29248,112782306
29249,112785855
29250,112789569
29251,112793446
29252,112797626
29253,112801760
29254,112806140
29255,112810464
29256,112814513
29257,112818308
29258,112822500
29259,112825984
29260,112829450
29261,112833383
29262,112837382
29263,112841131
29264,112844652
29265,112847843
29266,112851005
29267,112855368
29268,112858993
29269,112862202
29270,112865132
29271,112868131
29272,112870899
29273,112873826
29274,112876614
29275,112879239
29276,112882002
29277,112887366
29278,112892511
29279,112897831
29280,112902942
29281,112907914
29282,112911590
29283,112915302
29284,112919448
29285,112923314
29286,112927270
29287,112931218
29288,112935140
29289,112938909
29290,112942808
29291,112946651
29292,112950304
29293,112954395
29294,112959432
29295,112963814
29296,112969251
29297,112974161
29298,112978868
29299,112982934
29300,112987209
29301,112991394
29302,112995397
29303,112999209
29304,113003346
29305,113007486
29306,113011417
29307,113015752
29308,113020456
29309,113024454
29310,113028630
29311,113032499
29312,113036320
29313,113040423
29314,113044228
29315,113047945
29316,113051943
29317,113055779
29318,113059916
29319,113064448
29320,113069078
29321,113073761
29322,113078709
29323,113084271
29324,113089634
29325,113094440
29326,113098582
29327,113103393
29328,113107817
29329,113112453
29330,113117237
29331,113122129
29332,113127237
29333,113132275
29334,113136630
29335,113141025
29336,113145019
29337,113149030
29338,113152989
29339,113156689
29340,113160516
29341,113165010
29342,113169719
29343,113175276
29344,113179862
29345,113183949
29346,113188131
29347,113192602
29348,113196961
29349,113201338
29350,113205423
29351,113209597
29352,113213728
29353,113217953
29354,113222526
29355,113227341
29356,113231905
29357,113236163
29358,113241042
29359,113245626
29360,113249690
29361,113253918
29362,113258256
29363,113262898
29364,113267622
29365,113271903
29366,113276224
29367,113280855
29368,113285293
29369,113289354
29370,113293042
29371,113296706
29372,113300293
29373,113304152
29374,113308616
29375,113313537
29376,113318360
29377,113322675
29378,113326302
29379,113329935
29380,113333685
29381,113337542
29382,113341162
29383,113345262
29384,113349089
29385,113352384
29386,113356090
29387,113359721
29388,113363376
29389,113367217
29390,113371047
29391,113374831
29392,113378657
29393,113382388
29394,113386239
29395,113389801
29396,113393643
29397,113397548
29398,113401466
29399,113405363
29400,113408698
29401,113412435
29402,113415983
29403,113419413
29404,113422568
29405,113426266
29406,113430491
29407,113434845
29408,113439048
29409,113442956
29410,113446441
29411,113450325
29412,113454919
29413,113459214
29414,113463143
29415,113467115
29416,113470865
29417,113474710
29418,113478257
29419,113482284
29420,113485950
29421,113489253
29422,113492781
29423,113496529
29424,113500043
29425,113503649
29426,113507490
29427,113511419
29428,113515087
29429,113518646
29430,113522484
29431,113526382
29432,113530647
29433,113534571
29434,113537953
29435,113541360
29436,113544665
29437,113548797
29438,113552746
29439,113556342
29440,113560051
29441,113563766
29442,113567405
29443,113571155
29444,113574837
29445,113578483
29446,113582676
29447,113586306
29448,113590389
29449,113594305
29450,113597807
29451,113600750
29452,113604665
29453,113608921
29454,113612505
29455,113616317
29456,113619726
29457,113623219
29458,113626852
29459,113630210
29460,113633667
29461,113637834
29462,113642252
29463,113645838
29464,113649561
29465,113653838
29466,113657665
29467,113661359
29468,113664987
29469,113668159
29470,113671142
29471,113675018
29472,113679117
29473,113683959
29474,113688074
29475,113691864
29476,113696052
29477,113700155
29478,113704061
29479,113708122
29480,113712085
29481,113716169
29482,113720019
29483,113723589
29484,113727595
29485,113731384
29486,113735559
29487,113739650
29488,113743575
29489,113747934
29490,113751989
29491,113756663
29492,113760722
29493,113764833
29494,113768658
29495,113772500
29496,113775946
29497,113780769
29498,113784724
29499,113788354
29500,113791697
29501,113794850
29502,113797855
29503,113800791
29504,113803745
29505,113807291
29506,113810483
29507,113813103
29508,113815985
29509,113818920
29510,113822145
29511,113825641
29512,113829206
29513,113832402
29514,113835290
29515,113838304
29516,113841305
29517,113844177
29518,113847159
29519,113849955
29520,113853666
29521,113857162
29522,113860817
29523,113864200
29524,113867434
29525,113870897
29526,113874277
29527,113877796
29528,113881512
29529,113885351
29530,113888879
29531,113893009
29532,113896875
29533,113900764
29534,113904733
29535,113909370
29536,113913806
29537,113918182
29538,113923192
29539,113927480
29540,113931420
29541,113935373
29542,113939552
29543,113942799
29544,113946556
29545,113950153
29546,113953666
29547,113957374
29548,113960833
29549,113965274
29550,113968900
29551,113972211
29552,113975653
29553,113979202
29554,113982916
29555,113986378
29556,113989920
29557,113993596
29558,113997636
29559,114001371
29560,114004926
29561,114008494
29562,114011993
29563,114015457
29564,114018971
29565,114022588
29566,114026317
29567,114029975
29568,114033589
29569,114037307
29570,114041778
29571,114045543
29572,114049179
29573,114052738
29574,114056515
29575,114059645
29576,114063193
29577,114067691
29578,114072542
29579,114077293
29580,114081783
29581,114085531
29582,114089621
29583,114093703
29584,114098059
29585,114101959
29586,114105660
29587,114109841
29588,114114001
29589,114117783
29590,114122162
29591,114126290
29592,114130275
29593,114134023
29594,114137964
29595,114141586
29596,114145441
29597,114149362
29598,114153137
29599,114157103
29600,114160734
29601,114163965
29602,114167441
29603,114172194
29604,114176819
29605,114181677
29606,114186160
29607,114190442
29608,114193717
29609,114197690
29610,114201685
29611,114205126
29612,114208490
29613,114212210
29614,114215585
29615,114218681
29616,114222046
29617,114225354
29618,114228368
29619,114231464
29620,114234691
29621,114237933
29622,114240863
29623,114244089
29624,114247315
29625,114250335
29626,114254071
29627,114257182
29628,114260583
29629,114263653
29630,114266648
29631,114269614
29632,114272563
29633,114276268
29634,114279716
29635,114283490
29636,114287795
29637,114292353
29638,114297180
29639,114300474
29640,114304078
29641,114307964
29642,114312770
29643,114317448
29644,114321271
29645,114325201
29646,114328988
29647,114332981
29648,114336647
29649,114340310
29650,114343885
29651,114347968
29652,114352253
29653,114355934
29654,114359530
29655,114363644
29656,114366775
29657,114370597
29658,114374420
29659,114378427
29660,114382479
29661,114386404
29662,114390654
29663,114394949
29664,114398911
29665,114402970
29666,114406931
29667,114410977
29668,114414930
29669,114419275
29670,114423173
29671,114427247
29672,114430517
29673,114433474
29674,114436664
29675,114440029
29676,114443216
29677,114446172
29678,114449190
29679,114452193
29680,114455267
29681,114459263
29682,114462862
29683,114466604
29684,114469767
29685,114472895
29686,114476359
29687,114480332
29688,114484139
29689,114487507
29690,114490976
29691,114494186
29692,114497489
29693,114500506
29694,114503342
29695,114506147
29696,114509005
29697,114511823
29698,114514612
29699,114517717
29700,114520860
29701,114524260
29702,114527669
29703,114530537
29704,114533897
29705,114536990
29706,114540168
29707,114543882
29708,114546889
29709,114549750
29710,114553179
29711,114556573
29712,114560190
29713,114563591
29714,114566989
29715,114570289
29716,114573611
29717,114576852
29718,114580307
29719,114583707
29720,114587046
29721,114590226
29722,114593319
29723,114596351
29724,114599352
29725,114602589
29726,114606290
29727,114609315
29728,114612788
29729,114615898
29730,114619135
29731,114622471
29732,114625499
29733,114629066
29734,114633354
29735,114637170
29736,114640783
29737,114643874
29738,114647232
29739,114650197
29740,114653310
29741,114656344
29742,114659476
29743,114662810
29744,114665994
29745,114669020
29746,114672539
29747,114675769
29748,114678918
29749,114682339
29750,114685590
29751,114688896
29752,114692569
29753,114696210
29754,114699548
29755,114703271
29756,114706420
29757,114709639
29758,114712589
29759,114715915
29760,114719218
29761,114722445
29762,114725947
29763,114729524
29764,114733924
29765,114738747
29766,114743769
29767,114748568
29768,114752780
29769,114756622
29770,114760343
29771,114764125
29772,114767866
29773,114771927
29774,114775455
29775,114778923
29776,114782990
29777,114787278
29778,114791115
29779,114795772
29780,114799443
29781,114803582
29782,114807458
29783,114811510
29784,114815086
29785,114819290
29786,114823232
29787,114827169
29788,114831076
29789,114835194
29790,114839113
29791,114842758
29792,114846067
29793,114849810
29794,114852923
29795,114856116
29796,114859554
29797,114863334
29798,114866403
29799,114869795
29800,114873058
29801,114876641
29802,114880016
29803,114883797
29804,114887464
29805,114891928
29806,114895606
29807,114899535
29808,114903332
29809,114906677
29810,114910948
29811,114915297
29812,114919645
29813,114924203
29814,114928795
29815,114933083
29816,114937857
29817,114942508
29818,114946839
29819,114951193
29820,114955752
29821,114960171
29822,114964639
29823,114969297
29824,114973690
29825,114978188
29826,114982815
29827,114987265
29828,114991411
29829,114995693
29830,114999791
29831,115003655
29832,115007964
29833,115012027
29834,115016205
29835,115019773
29836,115023586
29837,115027853
29838,115032850
29839,115037137
29840,115041381
29841,115045617
29842,115049876
29843,115054057
29844,115058707
29845,115063197
29846,115068360
29847,115072432
29848,115076753
29849,115082405
29850,115087015
29851,115091868
29852,115096333
29853,115100711
29854,115104917
29855,115109053
